Sample: svediakorp-letter141673-Stalhammar, time period: 1700-1749
Metric	Precision	Recall	F1
clf	0.0000	0.0000	0.0000
obj	0.0000	0.0000	0.0000
acl	0.0000	0.0000	0.0000
discourse	0.0000	0.0000	0.0000
parataxis	0.0000	0.0000	0.0000
conj	0.2000	0.2500	0.2222
list	0.0000	0.0000	0.0000
amod	0.1429	0.1250	0.1333
det	0.2500	0.3333	0.2857
csubj	0.0000	0.0000	0.0000
root	0.3333	0.3333	0.3333
cc	0.2500	0.2500	0.2500
iobj	0.0000	0.0000	0.0000
punct	0.1250	0.1250	0.1250
advcl	0.0000	0.0000	0.0000
goeswith	0.0000	0.0000	0.0000
vocative	0.0000	0.0000	0.0000
obl	0.0000	0.0000	0.0000
dep	0.0000	0.0000	0.0000
cop	1.0000	1.0000	1.0000
advmod	0.5000	0.3333	0.4000
appos	0.0000	0.0000	0.0000
fixed	0.0000	0.0000	0.0000
xcomp	0.0000	0.0000	0.0000
nmod	0.1818	0.2222	0.2000
aux	0.0000	0.0000	0.0000
nsubj	0.2857	0.2857	0.2857
case	0.2000	0.2000	0.2000
mark	0.0000	0.0000	0.0000
ccomp	0.0000	0.0000	0.0000
compound	0.0000	0.0000	0.0000
expl	0.0000	0.0000	0.0000
dislocated	0.0000	0.0000	0.0000
orphan	0.0000	0.0000	0.0000
TOTAL	0.1728	0.1728	0.1728

Sample: svediakorp-sec988-spf145, time period: 1800-1849
Metric	Precision	Recall	F1
flat	0.0000	0.0000	0.0000
nummod	0.0000	0.0000	0.0000
reparandum	0.0000	0.0000	0.0000
clf	0.0000	0.0000	0.0000
obj	0.0000	0.0000	0.0000
acl	0.0000	0.0000	0.0000
discourse	0.0000	0.0000	0.0000
parataxis	0.0000	0.0000	0.0000
conj	0.3333	0.5000	0.4000
list	0.0000	0.0000	0.0000
amod	0.1000	0.1250	0.1111
det	0.1667	0.1667	0.1667
csubj	0.0000	0.0000	0.0000
root	0.2000	0.2000	0.2000
cc	0.0000	0.0000	0.0000
iobj	0.0000	0.0000	0.0000
punct	0.0588	0.0588	0.0588
advcl	0.0000	0.0000	0.0000
goeswith	0.0000	0.0000	0.0000
vocative	0.0000	0.0000	0.0000
obl	0.0000	0.0000	0.0000
dep	0.0000	0.0000	0.0000
cop	0.0000	0.0000	0.0000
advmod	0.1000	0.0833	0.0909
appos	0.0000	0.0000	0.0000
fixed	0.0000	0.0000	0.0000
xcomp	0.0000	0.0000	0.0000
nmod	0.1250	0.0909	0.1053
aux	0.0000	0.0000	0.0000
nsubj	0.0625	0.0588	0.0606
case	0.2500	0.2353	0.2424
mark	0.0000	0.0000	0.0000
ccomp	0.0000	0.0000	0.0000
compound	0.0000	0.0000	0.0000
expl	0.0000	0.0000	0.0000
dislocated	0.0000	0.0000	0.0000
orphan	0.0000	0.0000	0.0000
TOTAL	0.0783	0.0783	0.0783

Sample: svediakorp-sec991-spf148, time period: 1800-1849
Metric	Precision	Recall	F1
flat	0.0000	0.0000	0.0000
nummod	0.0000	0.0000	0.0000
reparandum	0.0000	0.0000	0.0000
clf	0.0000	0.0000	0.0000
obj	0.1000	0.0714	0.0833
acl	0.0000	0.0000	0.0000
discourse	0.0000	0.0000	0.0000
parataxis	0.0000	0.0000	0.0000
conj	0.0625	0.0714	0.0667
list	0.0000	0.0000	0.0000
amod	0.0526	0.0500	0.0513
det	0.0625	0.0625	0.0625
csubj	0.0000	0.0000	0.0000
root	0.1250	0.1250	0.1250
cc	0.0714	0.0714	0.0714
iobj	0.0000	0.0000	0.0000
punct	0.0571	0.0571	0.0571
advcl	0.0000	0.0000	0.0000
goeswith	0.0000	0.0000	0.0000
vocative	0.0000	0.0000	0.0000
obl	0.0870	0.0870	0.0870
dep	0.0000	0.0000	0.0000
cop	0.0000	0.0000	0.0000
advmod	0.0588	0.0833	0.0690
appos	0.0000	0.0000	0.0000
fixed	0.0000	0.0000	0.0000
xcomp	0.2000	0.2500	0.2222
nmod	0.1250	0.1364	0.1304
aux	0.0000	0.0000	0.0000
nsubj	0.0833	0.0714	0.0769
case	0.0968	0.1000	0.0984
mark	0.0000	0.0000	0.0000
ccomp	0.0000	0.0000	0.0000
compound	0.0000	0.0000	0.0000
expl	0.0000	0.0000	0.0000
dislocated	0.0000	0.0000	0.0000
orphan	0.0000	0.0000	0.0000
TOTAL	0.0751	0.0751	0.0751

----------------------------------------------------------------------
Average scores for time period 1700-1749 (3 samples with a total of 15 sentences):
Metric	Precision	Recall	F1
flat	0.3158	0.7500	0.4444
nummod	1.0000	1.0000	1.0000
reparandum	0.0000	0.0000	0.0000
clf	0.0000	0.0000	0.0000
obj	0.6952	0.7087	0.7019
acl	0.6800	0.6939	0.6869
discourse	0.4000	0.4000	0.4000
parataxis	0.3000	0.2500	0.2727
conj	0.5556	0.7317	0.6316
list	0.0000	0.0000	0.0000
amod	0.9273	0.8870	0.9067
det	0.9469	0.9469	0.9469
csubj	0.5000	0.5000	0.5000
root	0.7941	0.7941	0.7941
cc	0.9241	0.9359	0.9299
iobj	0.2308	0.3750	0.2857
punct	0.9962	0.9962	0.9962
advcl	0.5818	0.7111	0.6400
goeswith	0.0000	0.0000	0.0000
vocative	0.0000	0.0000	0.0000
obl	0.8559	0.6985	0.7692
dep	0.0000	0.0000	0.0000
cop	0.9474	0.7826	0.8571
advmod	0.8606	0.8659	0.8632
appos	0.4615	0.4615	0.4615
fixed	0.8000	0.5714	0.6667
xcomp	0.6538	0.4595	0.5397
nmod	0.7627	0.8571	0.8072
aux	0.8537	0.7447	0.7955
nsubj	0.8235	0.8528	0.8379
case	0.9107	0.8895	0.9000
mark	0.8778	0.7900	0.8316
ccomp	0.7059	0.5455	0.6154
compound	0.6923	0.9000	0.7826
expl	0.6667	0.2500	0.3636
dislocated	0.3333	1.0000	0.5000
orphan	0.0000	0.0000	0.0000
TOTAL	0.8207	0.8207	0.8207

Average scores for time period 1750-1799 (2 samples with a total of 17 sentences):
Metric	Precision	Recall	F1
flat	0.4286	1.0000	0.6000
nummod	1.0000	1.0000	1.0000
reparandum	0.0000	0.0000	0.0000
clf	0.0000	0.0000	0.0000
obj	0.7010	0.7640	0.7312
acl	0.7500	0.6522	0.6977
discourse	0.0000	0.0000	0.0000
parataxis	0.4000	0.4615	0.4286
conj	0.5773	0.7368	0.6474
list	0.0000	0.0000	0.0000
amod	0.9375	0.8974	0.9170
det	0.9492	0.9655	0.9573
csubj	0.5000	1.0000	0.6667
root	0.8088	0.8088	0.8088
cc	0.9275	0.9412	0.9343
iobj	0.0000	0.0000	0.0000
punct	0.9924	0.9924	0.9924
advcl	0.5769	0.6667	0.6186
goeswith	0.0000	0.0000	0.0000
vocative	0.0000	0.0000	0.0000
obl	0.8879	0.7574	0.8175
dep	0.0000	0.0000	0.0000
cop	0.8947	0.6800	0.7727
advmod	0.8509	0.8726	0.8616
appos	0.4615	0.6000	0.5217
fixed	0.6667	0.8000	0.7273
xcomp	0.6667	0.4103	0.5079
nmod	0.7876	0.8558	0.8203
aux	0.8974	0.7609	0.8235
nsubj	0.8608	0.8743	0.8675
case	0.9270	0.9322	0.9296
mark	0.9231	0.7742	0.8421
ccomp	0.7333	0.6111	0.6667
compound	0.6667	1.0000	0.8000
expl	0.3333	0.1429	0.2000
dislocated	0.3333	1.0000	0.5000
orphan	0.0000	0.0000	0.0000
TOTAL	0.8398	0.8398	0.8398

Average scores for time period 1800-1849 (6 samples with a total of 28 sentences):
Metric	Precision	Recall	F1
flat	0.3472	0.8065	0.4854
nummod	0.6667	0.6667	0.6667
reparandum	0.0000	0.0000	0.0000
clf	0.0000	0.0000	0.0000
obj	0.7495	0.7480	0.7487
acl	0.7429	0.7222	0.7324
discourse	0.5455	0.5455	0.5455
parataxis	0.4531	0.4915	0.4715
conj	0.6240	0.7451	0.6792
list	0.0000	0.0000	0.0000
amod	0.9475	0.9017	0.9240
det	0.9442	0.9545	0.9494
csubj	0.6154	0.5714	0.5926
root	0.7815	0.8082	0.7946
cc	0.9375	0.9184	0.9278
iobj	0.2830	0.4545	0.3488
punct	0.9959	0.9909	0.9934
advcl	0.5000	0.6774	0.5753
goeswith	0.0000	0.0000	0.0000
vocative	0.0000	0.0000	0.0000
obl	0.8795	0.7382	0.8027
dep	0.0000	0.0000	0.0000
cop	0.9333	0.6667	0.7778
advmod	0.8689	0.8846	0.8766
appos	0.4918	0.5263	0.5085
fixed	0.6207	0.6429	0.6316
xcomp	0.7059	0.5026	0.5872
nmod	0.8165	0.8881	0.8508
aux	0.9148	0.7778	0.8407
nsubj	0.8342	0.8730	0.8532
case	0.9370	0.9145	0.9256
mark	0.8469	0.8206	0.8335
ccomp	0.6970	0.5111	0.5897
compound	0.7286	0.9444	0.8226
expl	0.5263	0.2778	0.3636
dislocated	0.2857	1.0000	0.4444
orphan	0.0000	0.0000	0.0000
TOTAL	0.8400	0.8400	0.8400

Average scores for time period 1850-1899 (5 samples with a total of 24 sentences):
Metric	Precision	Recall	F1
flat	0.3158	0.7500	0.4444
nummod	1.0000	1.0000	1.0000
reparandum	0.0000	0.0000	0.0000
clf	0.0000	0.0000	0.0000
obj	0.7191	0.7071	0.7131
acl	0.7304	0.7059	0.7179
discourse	0.4000	0.4000	0.4000
parataxis	0.3200	0.3200	0.3200
conj	0.5887	0.7374	0.6547
list	0.0000	0.0000	0.0000
amod	0.9363	0.8993	0.9174
det	0.9509	0.9582	0.9545
csubj	0.5000	0.5000	0.5000
root	0.7973	0.8138	0.8055
cc	0.9355	0.9355	0.9355
iobj	0.2069	0.3750	0.2667
punct	0.9968	0.9968	0.9968
advcl	0.5581	0.7129	0.6261
goeswith	0.0000	0.0000	0.0000
vocative	0.0000	0.0000	0.0000
obl	0.8540	0.7245	0.7839
dep	0.0000	0.0000	0.0000
cop	0.9512	0.7358	0.8298
advmod	0.8544	0.8663	0.8603
appos	0.4839	0.5000	0.4918
fixed	0.8333	0.6250	0.7143
xcomp	0.7193	0.4713	0.5694
nmod	0.7889	0.8486	0.8177
aux	0.8554	0.7634	0.8068
nsubj	0.8379	0.8767	0.8568
case	0.9241	0.8990	0.9114
mark	0.8571	0.8108	0.8333
ccomp	0.7027	0.5200	0.5977
compound	0.7143	0.9259	0.8065
expl	0.6667	0.2500	0.3636
dislocated	0.3846	1.0000	0.5556
orphan	0.0000	0.0000	0.0000
TOTAL	0.8320	0.8320	0.8320

Average scores for time period 1900-1950 (5 samples with a total of 25 sentences):
Metric	Precision	Recall	F1
flat	0.3067	0.7419	0.4340
nummod	0.5714	0.5714	0.5714
reparandum	0.0000	0.0000	0.0000
clf	0.0000	0.0000	0.0000
obj	0.7333	0.7281	0.7307
acl	0.7222	0.7156	0.7189
discourse	0.5000	0.5000	0.5000
parataxis	0.4375	0.4200	0.4286
conj	0.5863	0.7168	0.6450
list	0.0000	0.0000	0.0000
amod	0.9333	0.8788	0.9052
det	0.9428	0.9471	0.9450
csubj	0.6000	0.5000	0.5455
root	0.7469	0.7930	0.7692
cc	0.9279	0.9115	0.9196
iobj	0.3036	0.4595	0.3656
punct	0.9960	0.9921	0.9941
advcl	0.4612	0.6645	0.5445
goeswith	0.0000	0.0000	0.0000
vocative	0.0000	0.0000	0.0000
obl	0.8569	0.7102	0.7766
dep	0.0000	0.0000	0.0000
cop	0.9355	0.6517	0.7682
advmod	0.8645	0.8702	0.8673
appos	0.4800	0.4800	0.4800
fixed	0.6000	0.5000	0.5455
xcomp	0.6957	0.4938	0.5776
nmod	0.7992	0.8817	0.8384
aux	0.9128	0.7640	0.8318
nsubj	0.8195	0.8684	0.8432
case	0.9257	0.8966	0.9109
mark	0.8455	0.8078	0.8262
ccomp	0.6833	0.4767	0.5616
compound	0.6923	0.9184	0.7895
expl	0.6000	0.3462	0.4390
dislocated	0.2667	1.0000	0.4211
orphan	0.0000	0.0000	0.0000
TOTAL	0.8238	0.8238	0.8238

